link,Title,Description,Price,Condition
https://kokomo.craigslist.org/app/d/kokomo-industrial-garbage-disposal/7413380579.html,"Industrial garbage disposal - $1,200 (KOKOMO)",Industrial size garbage disposal brand new in open box. Price is negotiable contact. Contact 7x6x5x2x7x1x6x6x0x6 for more information,"$1,200",new
https://indianapolis.craigslist.org/app/d/indianapolis-antique-whirligig-two-men/7413520609.html,Antique Whirligig Two men working Spinner Folk Art Id,"Authentic MacKenzie Childs Torquay Turtle Tureen is exquisitely shaped of terra cotta clay, displayed handsomely in the exposed, expertly detailed body. His gold-lustred tail does double duty as a ladle. The bowl and shell are hand-painted and decorated with hand-applied ceramic transfers of floral motifs. Embellished with a hearty helping of gold and platinum lustres and topped off with a beautiful knob composed of a lustrous deep green Czech lamp worked rose bead, with turned shank and brass leaves, this attractive all-terrain vehicle will make your next dinner party a smashing success._DLThis snappy little amphibian is a fun take on formal serving ware. As with all Mackenzie-Childs pieces it's handmade and hand-painted. Enameled lid in classic MC design with flower centers surrounded by stripes. Finial with glass top 2"". Turtle design fitted with ladle at rear of turtle, shows as tail when in tact. Inside glazed roses with leaves and dotted yellow design. Decorated majolica with ceramic floral transfers, Platinum and 24K gold lustre embellishments. On the bottom; Original Victoria and Richard MacKenzie Childs LTD Oval Thistle Stamp 1983 Aurora, NY_TITLEDimensions: 14 1/2 in. long, 11 in. wide, 6 in. tall (with lid), 32 ounce capacity, Approx. 3 lbs._CARDExcellent (mint) condition, no chips or cracks. Has only been used as a display piece. From a smoke-free home. Asking $393 Upon inspection, cash andcarry._LICENSEList price $650 at: http://www.homeportfolio.com/catalog/Product.jhtml?prodId=28604Flexible meeting areas: Denville/Mountain Lakes/Livingston/Morristown/Parsippany/Mt. Tabor/Troy Hills//Dover/Randolph/ Boonton/Ledgewood/Jefferson/Morris Plains/Whippany/Succasunna/Lake Hiawatha/Roxbury/Wharton/Cedar Knolls/Rockaway/Landing/Woodport/Lake Hopatcong/Madison/Mount Arlington/East Hanover/Florham Park/Chatham/Short Hills/Millburn/Covent StationIf interested, E-mail me with where you will be coming from so we can arrange a convenient meeting site. If you would like any additional information or pictures, I will gladly e-mail them to you.Please do not ask if item is available / sold. I will delete post promptly when it has been sold. ThanksLots of RH/LH golf equipment for all (men, ladies, juniors).... golf bags, drivers (Callaway, TaylorMade, Titleist, Ping, Mizuno, Cobra, Nike, etc), fairway woods, hybrids, putters, numerous iron sets, wedges (PW, GW, SW, LW), etc.Over 11,000 balls... all major brands (Titleist, Bridgestone, Nike, TaylorMade, Callaway, Srixon, Wilson, MaxFli, TopFlite, Pinnacle, Volvik, Vice, Kirkland, Snell, Precept, Dixon, 'Crystals', 'Matte' finish balls, etc). ProV1/ProV1x balls from mint to grade 'A'... over 1,500 to select from (pick out what you like).Golf gifts, training devices/aids, travel cases also available. I can't list everything... if you need something golf related, contact me, I may have it. 'OPEN' all year long up until 11pm... including weekends (by appointment).Bulk Golf Balls (partial list)Bridgestone ‘E5 - high flight’ (48 balls/$25)Bridgestone ‘mixed models’ (60 balls/$25)Callaway ‘Chrome’ mix (60 balls/$25) --- SOLDCallaway ‘Hex Black’ (55 balls/$25) --- SOLDCallaway ‘Hot/X2-hot/Hot Pro’ mix (60 balls/$40)Callaway ‘mixed models’ (60 balls/$25) --- SOLDCallaway ‘mixed models’ (72 balls/$30) --- SOLDCallaway ‘Tour-i’ mix (60 balls/$25) --- SOLDCallaway ‘Warbird’ (36 balls/$15)Nike ‘Ladies mixed models’ (50 balls/$25)Nike ‘mixed models’ (75 balls/$25) --- SOLDNike ‘mixed models’ #1 (48 balls/$20)Nike ‘mixed models’ #2 (48 balls/$20)Precept ‘Lady’ (72 balls/$40)Srixon ‘Marathon’ (42 balls/$20) --- SOLDSrixon ‘mixed models’ (60 balls/$25) --- SOLDSrixon ‘Soft Feel’ (60 balls/$25) --- SOLDSrixon ‘Tri-Speed Tour’ (50 balls/$25)TaylorMade ‘Burner’ (60 balls/$25) --- SOLDTaylorMade ‘Burner’ (48 balls/$20) --- SOLDTaylorMade ‘Burner LDP’ (48 balls/$25)TaylorMade ‘Distance’ (60 balls/$25) --- SOLDTaylorMade ‘Penta/Lethal/RBZ’ mix (60 balls/$25)TaylorMade ‘Penta/RBZ’ mix (60 balls/$25)TaylorMade ‘Project – a’ (45 balls/$30)TaylorMade ‘RBZ’ (60 balls/$25) --- SOLDTaylorMade ‘Tour Preferred’ (50 balls/$25)Titleist ‘DT-Solo’ (48 balls/$30)Titleist ‘DT-Solo/DT Trusoft’ mix (50 balls/$25)Titleist ‘DT- Trusoft’ (72 balls/$35)Titleist ‘mixed models’ (80 balls/$25) --- SOLDTitleist ‘NXT mixed models’ (60 balls/$25)Titleist ‘NXT Tour/Tour-S’ mix (85 balls/$30) --- SOLDTitleist ‘Tour Distance’ (60 balls/$25)Titleist ‘Tour Soft’ (60 balls/$40) --- SOLDTitleist ‘Velocity’ (48 balls/$25) --- SOLDTopFlite 'BOMB' (60 balls/$20)TopFlite 'XL Distance' (100 balls/$25)Wilson 'Chaos' (40 balls/$20)Wilson 'Fifty/Zip' mix (72 balls/$35)Wilson 'mixed models' (100 balls/$30)Wilson 'Smartcore' (48 balls/$25)Mixed Brands/Models (100 balls/$25)Get ready for another Spring food cart season. My nephew used these food carts for 2 years Summer and Fall before he moved. The cart is a used Taco Bell Stainless Steel Food cart. He put his own custom Menu signs over the Taco Logo's He moved the food cart and an ice-cream cart (sold separately) on a small used trailer he bought on Craigslist for $250. He took the trailer to Colorado when he moved there last year. If you plan to move the food cart you need to get a trailer if you don't have one.Chris earned $350-500 per day around the green, on Long Wharf and at events in and around New Haven during the Spring, Summer and Fall selling barbecue, grilled and steamed hot food like grilled and steamed hot dogs and burgers, pre-prepared steak sandwiches (kept hot in the carts steamer trays), pre-prepared cold subs (kept cold in the carts cooler, hot coffee and donuts kept hot in the cart, and cold beverages (he used a large cooler - not included), and an endless list of snacks including pre-prepared hot popcorn (kept hot in the carts steam tray) hot and cold beverages and snacks.What I am selling for Chris is the the 2 used carts. A Taco Bell"" stainless steel cart for $695 and an Ice-cream cart for $495. Nothing else. The prices are firm (Chris paid $2900 just for the food cart. You get to add any other component like a portable grill, umbrella, Menu Signs, etc. All the photos in this ad are to provide design ideas. Only the Taco Bell photo depicts the actual food cart being sold. Look at the other photos for ideas but remember I am only selling the used stainless steel food cart (1st photo) an an ice-cream cart. The You get to customize the carts to look like anything you can imagine using readily available light weight materials available from Lowes and Home Depot.-As the posting says, I'm also selling Chris's used Ice-cream cart. My son used dry ice to keep ice-cream, Italian ice, yogurt and other frozen delights frozen for days on-end. Though this cart has a 120V cooler, the thermostat is broken. The photos are only a depiction. The above is all the info I have so don't expect more.If you are SERIOUSLY interested, come see them at 1399 State St New Haven, CT. We are open Mon-Fri 830 AM to 330 PM. Text TWO ZERO THREE 988-7186 to confirm the date and time that is best for you to come by.",NA,NA
https://indianapolis.craigslist.org/app/d/avon-edgestar-heavy-duty-clear-ice/7413503695.html,EdgeStar Heavy Duty Clear Ice Maker - IB450SS - $295 (Avon),"I am selling the following:(1) EdgeStar 15-Inch 25 lbs. Heavy Duty / Commercial Clear Ice Maker   -   Model: IB450SSThis is a new, scratch & dent unit.  All damage is near the back so cannot be seen when installed under counter/cabinets.  Complete with ice tray, drain hose, manual.  Original box is included.Over $1100 retail priceManufacturer Weblink:https://www.edgestar.com/edgestar-ice-makers-refrigeration-appliances/IB450.html?source=smrf_EdgeStar_IB450SSEdgeStar 15 Inch Wide 25 Lbs. Capacity Built-In Ice Maker with 50 Lbs. Daily Ice ProductionFeatures:Built-In Or Freestanding Capable: Due to front-facing vents, this unit can be installed as either free standing or built-in to existing cabinetry for a more seamless look in your kitchenLarge Ice Capacity: This unit can store up to 25 lbs. of ready-to-use ice, making it perfect for entertaining or producing ice-laden confectionsRestaurant Quality Ice: This ice maker has a potential throughput of up to 50 lbs. of ice per day and it comes out restaurant quality -- clear to the eye and pure to the tasteAttractive Design: An elegantly wrapped handle and commercial grade stainless wrapping the door add a touch of class and work well in modern kitchensReversible Door: With a reversible door, the x-axis is your oyster -- choose a left or right door swing depending on your installation needsEasy-To-Use Controls: Computerized controls make the operation of this unit simple and straightforwardAdjustable Leveling Legs: Make sure that your unit is nice and level with the included leveling legsIncluded Accessories: Your ice maker comes complete with a removable ice bin, gravity drain line, and ice scoopPLEASE NOTE: Installation by a licensed plumber is strongly recommended. While it is well insulated, this ice maker is not a freezer. The drain line included with this maker is gravity-only. A condensate pump is needed for pumping the water to any location other than a close-by floor drain.Manufacturer Warranty: 1 Year Labor, 1 Year PartsSpecifications:Clear Ice: YesDefrost Type: ManualDepth: 23.4""Drain Required: YesHeight: 32.6""Hinging: ReversibleReversible Door: YesTotal Capacity: 25Total Production: 50Width: 14.6""",$295,new
https://indianapolis.craigslist.org/app/d/indianapolis-fridge-stovewasher/7413506311.html,Fridge .stove.washer - $100 (Emerson),Fidge and stove $100 each washer $50.  Or best offer.  All works perfectly  fine ..moving can't take with..must go,$100,good
https://indianapolis.craigslist.org/app/d/avon-nfinity-wine-cooler-new-but-doesnt/7413502972.html,N'finity Wine Cooler - New but doesn't cool - $345 (Avon),"I am selling the following:(1) Wine Enthusiast 170 N'finity Wine Cooler / Cellar with glass door, 15-wooden shelves and Dual Zone temperature controlsModel # 273 01 70 04Beautiful blue lighting for that really high-end look.Very good unused condition.  Minor scuffs and scrapes from shipment and storage only.  This is a new wine cooler with all documentation.  The cooling function does not work.  It would require a/c system repair to cool wines properly.I cannot help the buyer load this cooler.  You will need to bring your own help for this large and heavy wine cooler.Weblink to Manufacturer Site:https://www.wineenthusiast.com/N-finity",$345,excellent
https://indianapolis.craigslist.org/app/d/indianapolis-ingersoll-dresser/7409562735.html,Ingersoll Dresser Centrifugal Pump GRP 250 PSIG A252582 3X2X6k - $200,"For sale we have a Ingersoll Dresser Centrifugal Pump GRP 250 PSIG A252582 3X2X6kThis item is used, however it was removed from a working environment.",$200,NA
https://indianapolis.craigslist.org/app/d/indianapolis-bear-innovation-bc-200r/7402600941.html,"Bear Innovation BC-200R Refrigerated Centrifuge - $1,000","For sale we have a Bear Innovation BC-200R Refrigerated Centrifuge 200R 120V, 500 to 16,200 RPM.This item has some dings and dents from shipping, powered on and tested.See Photos!!!","$1,000",NA
https://indianapolis.craigslist.org/app/d/carmel-ge-profile-30-inch-cooktop/7407499250.html,"GE Profile 30 inch Cooktop - $800 (Carmel, IN)",Brand new - still in the box - top of the line - 5 burner - GE Profile cooktop,$800,new
https://indianapolis.craigslist.org/app/d/fishers-roper-washer-and-dryer/7409374359.html,Roper Washer and Dryer - $325 (Fishers),Whirlpool Roper Washer and Electric Dryer. About 3 years old. Both work perfectly and are extremely clean inside and out. Super capacity models. Cords and hoses included. $325. Call or text  show contact info.,$325,excellent
https://indianapolis.craigslist.org/ppd/d/indianapolis-brand-new-cub-cadet-zt1-54/7413403533.html,"BRAND NEW CUB CADET ZT1 54'' MOWER - $2,500 (Indianapolis)","This item is brand new and has never been used. retailers sells it for $3500 before tax. I'm selling it for $2500 because I need the cash urgent for a major purchase. No Checks, Cash Only, Serious Inquiries Text/Call 9133534133. Below is details about the MowerA 24HP/725cc Kohler 7000 Series V-Twin OHV Engine, OHV engine delivers high-performance power and exceptionally smooth, quiet operationDual hydrostatic transmissions allow for quick and effortless 7 MPH forward (3.5 MPH reverse) ground speeds that leaves your lawn with a professional-quality finish54-in. AeroForce fabricated deck that delivers a signature cut with fewer clumps and stragglers, finer clippings and increased evenness.Read MoreDurable and compact AGM battery delivers a premium experience with a longer lifespan and lower maintenance compared to traditional lead acid wet batteries and improved starting performance for reliable starting season to season.","$2,500",new
https://indianapolis.craigslist.org/app/d/indianapolis-dryer/7413398479.html,Dryer - $150,electric whirlpool dryer  show contact info still hooked up so you can test it,$150,NA
https://indianapolis.craigslist.org/app/d/sandborn-comfortzone-fire-tile-swimming/7413362155.html,"Comfortzone fire tile swimming pool heater and sand water filter - $650 (Sandborn, IN)","*was removed in 2004 from pool shed and winterized before storage (did work perfectly when removed, just dirty from storage bay shed)*Comfortzone fire tile In ground pool heater w/ 32"" sand water pool filter..Call or text  show contact infoThank you cash only",$650,fair
